static.guid,static.age,static.ageRiskMultiplier,static.comorbidity,static.comorbidityRiskMultiplier,static.socialActivity,static.socialActivityRiskMultiplier,static.geography,static.geographyRiskMultiplier,static.mobility,static.mobilityRiskMultiplier,static.vaccineAcceptance,static.vaccineAcceptanceRiskMultiplier,dynamic.vaccineStatus,dynamic.proactiveVaccine,dynamic.numberOfInfections,dynamic.sirvStatus,dynamic.infectedDays,dynamic.vaccinatedDays,dynamic.recoveredDays,dynamic.currentLocation.xcor,dynamic.currentLocation.ycor
d623e8ba-a6cf-41fa-b3a9-bbed29dc555e,18-49,1.0,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.28208603286021405,0.2756987163565689
ba0cdca9-cef3-4e45-af02-6d80601100a4,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.09774741571724,0.14380394912694414
6a775215-d782-4743-89c1-8a0129e26da1,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,1.1218222632388664,44.18200134524931
5a758cd2-0361-4df2-8805-f7e451a58a65,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8412210310146858,44.462259002448064
2a9222be-aeeb-45c9-b382-e6e19356e0c3,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.94546344944964,43.67313431732151
2b9518a6-1574-4300-a8a5-b4217bd6d2c3,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.41071644017052067,44.598355279543526
47ac10c6-3e96-433b-80f2-6606d4343e3c,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,41.998943445664075,0.7626716869170078
cee1ad38-624e-4d6c-9ae9-2b295bd23ac4,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.04805475122191,0.6926979172916624
686c74c5-70f0-404f-bb3a-7d5688a51c86,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.246221529161101,0.8212602692460533
b2f527ea-bc73-473e-af19-b35f51631597,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.7902080282018997,44.68106922752425
e0c097c9-f878-4c55-a878-36a1b784c6c6,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.17534088846317405,1.463332332327928
343f8ab5-683d-473a-bc40-de67e606cb7c,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.69206494835045,44.33473985303541
4fa8fdaa-6a05-40d5-8256-7d5be6be887c,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.30184529264425,0.8377954816343641
e57d39ac-b8ea-4bdf-9708-b7b29408486a,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.36139322597088,0.4878598349266892
3ef35602-f02b-4571-b73d-e5517d9f94ab,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.22341155858105105,44.0450880070313
a56c8c36-c65f-4a32-a477-b7c1ce064676,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,1.7617794317958786,44.08639047786481
2f2b018e-e8a9-418f-8233-9b0b09803782,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,42.55046970328921,0.817240615256051
5b4f0b98-7ff3-49e2-94b7-2fb0b36412a9,50-64,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.6284881710818028,0.10800997047890791
719fe516-7fc2-4ca0-a102-6c324d162e3d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.6011965260018283,0.34199801557471066
9b87dddc-436e-4849-b1ff-e8aa8bc264ae,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.9507578580526358,3.1454514346691163
bfea8196-2fec-41c1-923d-d23c9f43bded,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.852112882954586,0.6376298081207287
6035bb78-ab66-4055-a678-3624e6827736,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.19235247908143,0.19269091598674365
acd1fcb1-bd95-4db1-8b72-0821d6c44c84,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0456840955560058,0.8082307025282823
3e2aef94-afbf-4ec0-8c44-c9ae268c73f3,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,43.69380773872752,44.19432319132896
3d1d2f80-8f97-48af-ba23-2fd6da691bab,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.49207025145382,44.61960865895261
4b7c88c2-834c-428d-b351-79485481ff23,50-64,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.83800107809555,0.5183646411347614
a3e4b188-224a-4bc9-abf2-6eea3d88bfb1,65+,1.25,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,44.65046608630108,43.97914899174456
5f9d5bf8-23c8-4b81-ac8c-3b99375b1e5f,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.3740533508588625,0.04370957033242056
3ef2c22d-292e-44a5-a842-c0e04a9698b5,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.696765811634734,44.611332851766015
8ace759a-431e-40d9-ba83-4bb3d33da72a,50-64,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.07726065834448786,0.1836902527602934
084b4349-8076-41fa-ab18-88f3be197a11,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.037446332013516,43.031639960853724
a266892d-4633-44cf-ba88-f2626a6334bd,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.00052188218355,1.8469718886727615
8282cde6-632b-4e35-86cd-c4a78ec2b65e,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.120622815042411,44.71031658433284
4d40ce0f-b78c-4f29-ae4c-b20a7933592e,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.66654538972767,0.6251773931261065
61f1af8f-3fa2-4c0b-8bff-b9868f24a70f,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.63894582581781,43.76274214611006
680325c1-0fed-4500-af65-083f303688f7,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.9359865007909188,43.492700204464434
0da4ef11-f3fd-40ce-ba3c-eab75d793cf8,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,1.2385371249615589,0.10296606456455153
71a74db8-d7ac-489a-a439-2638585f0015,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.272795525467371,44.475941517883705
311f6254-3f81-414a-8ddf-5171d6873a51,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.4058922175136146,0.7267584266520736
281d84d7-3f51-467c-adfe-7c61af9c49c1,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,44.671034328581044,43.87594237575575
b5592a74-18cd-41b2-ac17-5b74db59aa15,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.28931753889400547,43.81487747088705
39cf6ff5-f883-48a0-98e6-4fd88bd284ed,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.17930567677828915,0.41043942960045543
8e3923b9-f932-44a0-9757-7c227876c55b,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.3974805560965453,0.7762632235897637
b97cad45-1b59-4531-9d5d-b822b180757f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.2920467917406912,0.9990701037017224
b2949abe-54b3-4316-a190-f7f5b129d70f,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.638405674353092,0.04712416100799362
3dc8f58b-52fd-43a8-a2b6-a57aafb5f7f7,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.693471836847564,0.3399589739665193
3ee17773-7c24-4dbb-9f71-6b2e630abe1a,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.3710518498340016,44.00406478190476
a081302d-3ce4-482c-a5b1-91f5ce476923,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,42.66855192088324,1.3934685322296425
9e6e2abc-e735-4f6b-a645-06bed71f7a6d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.3805090783924121,1.2167714358547543
1d70b51e-aed1-418f-9765-7cdbae6e916d,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.755390669317458,1.184485116119209
d2289ed1-2c4c-4669-858a-aa18c13008c8,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.56223369939454,43.19488208188008
e337b82b-e1f1-4bc1-95e6-382501e5f0f7,0-17,0.75,True,1.25,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,2.150310114960522,0.9551760633013568
1a569bd5-08b8-41e3-b989-4592c1a00149,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.571089331377046,44.066965552339354
e2015b09-b74f-4c16-99f3-e8bf1de46f77,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.560195270229734,0.5665847949490916
67eda667-ba4a-412b-9d70-e4298a7cbeda,18-49,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.64191707472032,0.5031830483476137
7e6273dc-b6c2-4034-8fc7-3f9a40264848,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8779661844638975,1.292276287495068
a98ab83a-a58f-40e2-bfa3-bcd7c0c799b5,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.22446741387056884,44.604208530717074
55ce808c-a76a-4a65-901e-2b6c64366cb2,18-49,1.0,False,1.0,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,44.129766096490926,44.45167643490078
a7bfbf53-92d9-4d32-b714-f54db56c78c1,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.22626280218566142,43.78580587789689
cb1eea03-7607-4a77-bae6-b1b6df5952fc,65+,1.25,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.6861825069927676,43.60824867604532
40479027-ac41-4b5f-bed6-182dc939d5ad,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.2150046080596175,0.649467065052943
be766bfa-c8d4-495e-8798-3e7e85794147,50-64,1.0,True,1.25,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.2160594414215084,43.883426328398265
2ef3411f-7177-490e-9301-cd28a07b4cbd,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.75653599273063,0.737760329855047
feff7e26-8b46-468c-a5f4-7c276434c87a,65+,1.25,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.1647517453412,44.40766849358876
45a12c2f-8800-4edd-8123-e3c933711ab0,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,42.42297190981131,44.22053983800951
e3bd3c0e-7795-400b-9879-711011af1cb0,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.989277423891345,1.0231952717211168
62d39390-4913-4cf6-8917-36c2ffaeb53a,0-17,0.75,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.7364691004441314,0.9223532319924099
eec6380f-1dee-4e2c-97e6-8336d6365fcb,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.4657167185098039,43.79639663307286
e334e561-9c45-41dd-b965-7cb476abdc0e,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.61348350119827,44.61459422316139
164e5320-72dd-49c2-a45a-371ca0a3f4ac,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.37992325579006,0.05238313345425344
fa0e52d1-b2e5-42f4-9edf-8f548dff5d1e,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.584533793470381,0.7250098159023995
7e0573b0-f105-45b9-88c2-d4df6d54a827,65+,1.25,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.28224120617806814,44.04734359562626
acab2763-e6a1-4327-abd1-f35d05db85e1,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.9095463907858574,44.363820684287354
dcf5b608-ffcc-4c01-bf57-80533dc20fda,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.39507156613663164,44.66605235997097
96459d55-e7ea-4d1a-9613-27aff9df6296,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.051983030759764,0.7487698382074467
a425be1b-1651-409d-be93-d1ee6e46d050,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,1.5553689805858288,0.9487173912672995
6c84cc1e-09d3-41cb-881c-7a129a5b489f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.483220518735486,44.23857932670567
832d6b05-c147-4e02-8cc7-a7f942a5cc51,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.5251860888745,1.8079182754210197
448c14e0-0929-444b-8b06-8a30007a5b18,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.29221004416049,0.47982075211567626
2550fcfa-4640-49fd-b482-5d9d1a99a728,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.99169965675248,43.98236947293603
e1944b1b-5043-4120-b49b-253698503d2d,0-17,0.75,True,1.25,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.163890650877065,43.22856252242303
eef4510a-fda6-4bd2-9eea-6948484db94d,0-17,0.75,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,44.12140648573352,44.27889104322019
a355092e-bd59-429d-9bcf-4e331b6d167c,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.9868272043916306,42.40190288463178
5411fa84-b7d9-4229-9c33-31da7fb2c0af,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.05419467513069881,0.23605211572413304
d0cf301a-6e6c-44a6-b72e-474f4fa12714,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.35190744273261654,0.6094559925289933
0a84284b-85d2-4e9e-b43a-b3a6188523c8,0-17,0.75,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,43.133390041187994,1.3207669550859953
58b5dcc8-ba7b-4584-b4a5-073e3195c7ec,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.87440820063289,0.5494728582996543
7a313d32-74aa-4070-a74f-aa52b3a50ad7,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.0845702624154838,43.06621436200965
49ec18a1-4444-4e23-ad7c-91632042edf1,65+,1.25,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.5175329047504,44.490387619671466
7be4cecd-165d-4f10-88d7-57c8db985cd4,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.1785308940300598,0.7475098329091059
9edea3a2-933c-4801-84e9-bb0c9694e998,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.69069369600903,42.605307445209
dc81b00f-a889-452b-97ff-a606fc2ebf6a,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.2992183280046312,43.951290685070056
6394132d-375c-4364-a7b7-70e5c0ee5ea0,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.87511957885981,0.6731864125195379
43a61446-86d5-454f-b3cc-74f6f2282ca3,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.19662030046938397,0.10445548364997026
9c753a1a-777f-42f7-92ef-70f356a99b7c,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.82172172525794,42.76535797889462
eb8fd0e2-e27a-4309-bf86-e22372cfa03b,18-49,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.46475412127149,44.26648516426489
d4c5a3cc-af20-4061-8667-2865cadc9368,65+,1.25,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.6725477657523191,0.0699218550232026
2a7c0225-4f3f-4806-a83e-d1059d423d81,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.346089903793334,2.1238126076023134
d5a1ee3d-7285-4619-8b25-b965947129ac,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,2.0367947804284854,44.33198292563836
b509ab33-975b-445e-b8a4-0e1e650c629f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.26256615224835,43.865121085775485
84dedb84-ff23-489d-b039-4ae6ee34500a,65+,1.25,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.545589890501276,0.2943591212258871
0d185b96-ff47-45b4-ae9f-c8445e49bc88,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0750524988025546,0.3836160003252621
816ff466-9305-4e27-a7d3-64cc88b82842,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.31236933495953,0.617880602302077
a2cdba57-9a57-454e-85b1-fdd99e9ae055,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,1.756531982972958,1.4891741722062812
58fcfb67-3bbc-429e-bde1-9642c2506b27,18-49,1.0,True,1.25,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.860923068588955,44.70626460976843
748adbf5-7afe-45b3-9951-572815116ba8,0-17,0.75,True,1.25,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,1.181273982805545,43.40224202739346
66db2214-e735-4cfa-b169-9e186763a7f8,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.6316701712585887,0.09264278656023406
d9576d11-19a5-4ac4-8366-e2643326ef05,65+,1.25,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,2.4709971110767017,0.06890743261961611
90d4e3a3-8e21-4f5f-b399-a8dc7e3cb091,0-17,0.75,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.7943025166472251,1.018456059042816
d4b52521-10ad-4be0-b9da-05b9b0626912,50-64,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.5313528780883513,0.8915730763711384
c42f1ea3-5d85-412e-ae2b-fb8a9a1f86f8,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.89196095278763,44.040492246409066
46c366b5-d5fd-4367-8dfd-beea1f4ba148,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.812055715740755,0.8211900058320188
14b55e25-6062-439d-8ccd-bc26ae7b5a71,50-64,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.18423593356884393,1.0518643349406287
38a69264-d761-438e-8cf2-fdf67dba9dba,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.9977381754488336,44.58761890756244
cae94782-d766-4f47-889c-1bc635d2e438,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.1169590406661698,0.9993563914195925
047ffe87-9797-4007-ba2d-8f9a80f44d55,65+,1.25,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.77735900854554,0.22048697775460138
5e8b752b-87d2-452a-b667-b6db71e20b19,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.5314067039673245,0.2323184860273078
39abd908-1e12-4d8e-a0e8-dcd6ca6df32d,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.19334599692989032,44.62890095653154
64e10e49-028e-4f11-bc73-72461f08941e,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.60309596676732,0.8569644037237005
8ad93b8b-1364-45b3-ae80-63221b35f61e,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.5118455817801992,2.924312705774475
1e041ebf-606c-4ad0-943f-37e8d095ea6f,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,42.45079326093792,0.2819244646188208
e3ef4c90-245f-41ec-b11e-f1fdff5270e1,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.26316354598898556,43.61593004332723
4aca410a-57c3-476c-b959-d2ee33f477e5,65+,1.25,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,2.471313493673772,44.54603484983523
ce14b920-5b5a-4239-9cd3-fff65270c9a7,50-64,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.70147434838317,44.19622763903125
be6e5059-a5c5-4faa-9597-317d3ec68058,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.01875261496877628,0.3785272756527488
d1fa969b-e155-4d2b-b378-ba8105430791,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,42.827095326389525,44.63772173603565
21c5acfb-f25f-434b-9ce7-db4ea48825a2,50-64,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,43.966357894213864,2.5882174703058647
53f1204c-6d55-4a78-92dc-ca39b8a37387,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.7561977395834237,0.8003114655574041
50122734-2ca0-40ac-8702-38db6a7c8cbb,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.67889754419566,1.9123836113864392
297c9dd8-a849-46bb-9fbe-117ea28393c2,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.68710140703752,44.07171565748556
9df46c44-2a69-46b8-8270-38acf2fe7c3d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.36619125087044,44.56648748158138
271991c0-f9f6-4902-a117-d287352b7147,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.34293118206932,2.1100904579460837
04b99ec1-631c-45a0-94c6-cac1de96cc63,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.1906486884846215,43.103111993538846
b259bd60-21c7-4ef4-a119-c5986e540c4a,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.48439629391143707,0.19722232017595961
601bbe2c-067e-4940-9743-d12a2dc78ece,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.2302677544535274,43.22994520703495
5b575e82-1bc9-42a2-9851-e75e1e56317d,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8329706228846139,1.5902358367542362
0c246d95-6620-4a63-9eb8-15eb312e55bd,0-17,0.75,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,44.156417798147466,43.363006328717134
e960dd64-e2ab-4132-bb0e-2a31411b7073,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.4146960132546782,44.47238909952235
9c75fe1f-67eb-4a73-8014-8572d6c0a09b,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.248281217180286,44.59732667809753
