static.guid,static.age,static.ageRiskMultiplier,static.comorbidity,static.comorbidityRiskMultiplier,static.socialActivity,static.socialActivityRiskMultiplier,static.geography,static.geographyRiskMultiplier,static.mobility,static.mobilityRiskMultiplier,static.vaccineAcceptance,static.vaccineAcceptanceRiskMultiplier,dynamic.vaccineStatus,dynamic.proactiveVaccine,dynamic.numberOfInfections,dynamic.sirvStatus,dynamic.infectedDays,dynamic.vaccinatedDays,dynamic.recoveredDays,dynamic.currentLocation.xcor,dynamic.currentLocation.ycor
e57d39ac-b8ea-4bdf-9708-b7b29408486a,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3ef35602-f02b-4571-b73d-e5517d9f94ab,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a56c8c36-c65f-4a32-a477-b7c1ce064676,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2f2b018e-e8a9-418f-8233-9b0b09803782,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5b4f0b98-7ff3-49e2-94b7-2fb0b36412a9,50-64,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
719fe516-7fc2-4ca0-a102-6c324d162e3d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9b87dddc-436e-4849-b1ff-e8aa8bc264ae,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
bfea8196-2fec-41c1-923d-d23c9f43bded,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
6035bb78-ab66-4055-a678-3624e6827736,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
acd1fcb1-bd95-4db1-8b72-0821d6c44c84,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3e2aef94-afbf-4ec0-8c44-c9ae268c73f3,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3d1d2f80-8f97-48af-ba23-2fd6da691bab,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
4b7c88c2-834c-428d-b351-79485481ff23,50-64,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a3e4b188-224a-4bc9-abf2-6eea3d88bfb1,65+,1.25,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5f9d5bf8-23c8-4b81-ac8c-3b99375b1e5f,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3ef2c22d-292e-44a5-a842-c0e04a9698b5,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
8ace759a-431e-40d9-ba83-4bb3d33da72a,50-64,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
084b4349-8076-41fa-ab18-88f3be197a11,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a266892d-4633-44cf-ba88-f2626a6334bd,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
8282cde6-632b-4e35-86cd-c4a78ec2b65e,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4d40ce0f-b78c-4f29-ae4c-b20a7933592e,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
61f1af8f-3fa2-4c0b-8bff-b9868f24a70f,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
680325c1-0fed-4500-af65-083f303688f7,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0da4ef11-f3fd-40ce-ba3c-eab75d793cf8,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
71a74db8-d7ac-489a-a439-2638585f0015,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
311f6254-3f81-414a-8ddf-5171d6873a51,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
281d84d7-3f51-467c-adfe-7c61af9c49c1,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b5592a74-18cd-41b2-ac17-5b74db59aa15,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
39cf6ff5-f883-48a0-98e6-4fd88bd284ed,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
8e3923b9-f932-44a0-9757-7c227876c55b,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b97cad45-1b59-4531-9d5d-b822b180757f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b2949abe-54b3-4316-a190-f7f5b129d70f,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3dc8f58b-52fd-43a8-a2b6-a57aafb5f7f7,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3ee17773-7c24-4dbb-9f71-6b2e630abe1a,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a081302d-3ce4-482c-a5b1-91f5ce476923,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
9e6e2abc-e735-4f6b-a645-06bed71f7a6d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1d70b51e-aed1-418f-9765-7cdbae6e916d,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
d2289ed1-2c4c-4669-858a-aa18c13008c8,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e337b82b-e1f1-4bc1-95e6-382501e5f0f7,0-17,0.75,True,1.25,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1a569bd5-08b8-41e3-b989-4592c1a00149,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e2015b09-b74f-4c16-99f3-e8bf1de46f77,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
67eda667-ba4a-412b-9d70-e4298a7cbeda,18-49,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
7e6273dc-b6c2-4034-8fc7-3f9a40264848,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a98ab83a-a58f-40e2-bfa3-bcd7c0c799b5,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
55ce808c-a76a-4a65-901e-2b6c64366cb2,18-49,1.0,False,1.0,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a7bfbf53-92d9-4d32-b714-f54db56c78c1,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
cb1eea03-7607-4a77-bae6-b1b6df5952fc,65+,1.25,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
40479027-ac41-4b5f-bed6-182dc939d5ad,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
be766bfa-c8d4-495e-8798-3e7e85794147,50-64,1.0,True,1.25,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2ef3411f-7177-490e-9301-cd28a07b4cbd,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
feff7e26-8b46-468c-a5f4-7c276434c87a,65+,1.25,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
45a12c2f-8800-4edd-8123-e3c933711ab0,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e3bd3c0e-7795-400b-9879-711011af1cb0,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
62d39390-4913-4cf6-8917-36c2ffaeb53a,0-17,0.75,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
eec6380f-1dee-4e2c-97e6-8336d6365fcb,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e334e561-9c45-41dd-b965-7cb476abdc0e,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
164e5320-72dd-49c2-a45a-371ca0a3f4ac,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
fa0e52d1-b2e5-42f4-9edf-8f548dff5d1e,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
7e0573b0-f105-45b9-88c2-d4df6d54a827,65+,1.25,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
acab2763-e6a1-4327-abd1-f35d05db85e1,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
dcf5b608-ffcc-4c01-bf57-80533dc20fda,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
96459d55-e7ea-4d1a-9613-27aff9df6296,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a425be1b-1651-409d-be93-d1ee6e46d050,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
6c84cc1e-09d3-41cb-881c-7a129a5b489f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
832d6b05-c147-4e02-8cc7-a7f942a5cc51,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
448c14e0-0929-444b-8b06-8a30007a5b18,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2550fcfa-4640-49fd-b482-5d9d1a99a728,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e1944b1b-5043-4120-b49b-253698503d2d,0-17,0.75,True,1.25,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
eef4510a-fda6-4bd2-9eea-6948484db94d,0-17,0.75,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a355092e-bd59-429d-9bcf-4e331b6d167c,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5411fa84-b7d9-4229-9c33-31da7fb2c0af,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d0cf301a-6e6c-44a6-b72e-474f4fa12714,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0a84284b-85d2-4e9e-b43a-b3a6188523c8,0-17,0.75,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
58b5dcc8-ba7b-4584-b4a5-073e3195c7ec,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
7a313d32-74aa-4070-a74f-aa52b3a50ad7,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
49ec18a1-4444-4e23-ad7c-91632042edf1,65+,1.25,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
7be4cecd-165d-4f10-88d7-57c8db985cd4,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9edea3a2-933c-4801-84e9-bb0c9694e998,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
dc81b00f-a889-452b-97ff-a606fc2ebf6a,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
6394132d-375c-4364-a7b7-70e5c0ee5ea0,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
43a61446-86d5-454f-b3cc-74f6f2282ca3,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9c753a1a-777f-42f7-92ef-70f356a99b7c,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
eb8fd0e2-e27a-4309-bf86-e22372cfa03b,18-49,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d4c5a3cc-af20-4061-8667-2865cadc9368,65+,1.25,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2a7c0225-4f3f-4806-a83e-d1059d423d81,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d5a1ee3d-7285-4619-8b25-b965947129ac,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b509ab33-975b-445e-b8a4-0e1e650c629f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
84dedb84-ff23-489d-b039-4ae6ee34500a,65+,1.25,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0d185b96-ff47-45b4-ae9f-c8445e49bc88,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
816ff466-9305-4e27-a7d3-64cc88b82842,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a2cdba57-9a57-454e-85b1-fdd99e9ae055,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
58fcfb67-3bbc-429e-bde1-9642c2506b27,18-49,1.0,True,1.25,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
748adbf5-7afe-45b3-9951-572815116ba8,0-17,0.75,True,1.25,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
66db2214-e735-4cfa-b169-9e186763a7f8,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d9576d11-19a5-4ac4-8366-e2643326ef05,65+,1.25,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
90d4e3a3-8e21-4f5f-b399-a8dc7e3cb091,0-17,0.75,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d4b52521-10ad-4be0-b9da-05b9b0626912,50-64,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
c42f1ea3-5d85-412e-ae2b-fb8a9a1f86f8,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
46c366b5-d5fd-4367-8dfd-beea1f4ba148,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
14b55e25-6062-439d-8ccd-bc26ae7b5a71,50-64,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
38a69264-d761-438e-8cf2-fdf67dba9dba,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
cae94782-d766-4f47-889c-1bc635d2e438,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
047ffe87-9797-4007-ba2d-8f9a80f44d55,65+,1.25,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5e8b752b-87d2-452a-b667-b6db71e20b19,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
39abd908-1e12-4d8e-a0e8-dcd6ca6df32d,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
64e10e49-028e-4f11-bc73-72461f08941e,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
8ad93b8b-1364-45b3-ae80-63221b35f61e,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1e041ebf-606c-4ad0-943f-37e8d095ea6f,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
e3ef4c90-245f-41ec-b11e-f1fdff5270e1,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4aca410a-57c3-476c-b959-d2ee33f477e5,65+,1.25,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
ce14b920-5b5a-4239-9cd3-fff65270c9a7,50-64,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
be6e5059-a5c5-4faa-9597-317d3ec68058,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d1fa969b-e155-4d2b-b378-ba8105430791,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
21c5acfb-f25f-434b-9ce7-db4ea48825a2,50-64,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
53f1204c-6d55-4a78-92dc-ca39b8a37387,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
50122734-2ca0-40ac-8702-38db6a7c8cbb,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
297c9dd8-a849-46bb-9fbe-117ea28393c2,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9df46c44-2a69-46b8-8270-38acf2fe7c3d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
271991c0-f9f6-4902-a117-d287352b7147,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
04b99ec1-631c-45a0-94c6-cac1de96cc63,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b259bd60-21c7-4ef4-a119-c5986e540c4a,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
601bbe2c-067e-4940-9743-d12a2dc78ece,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5b575e82-1bc9-42a2-9851-e75e1e56317d,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0c246d95-6620-4a63-9eb8-15eb312e55bd,0-17,0.75,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e960dd64-e2ab-4132-bb0e-2a31411b7073,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9c75fe1f-67eb-4a73-8014-8572d6c0a09b,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f8947eac-7b73-47d9-9f47-c137141f5406,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e868d58e-efd5-4a7e-b040-7e1cdbdcb5ea,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
10df4c6f-0734-4e2e-97ee-d8bc2d399030,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
7f1cc888-d098-4800-b4fe-bd0bc7644a44,18-49,1.0,False,1.0,high,1.25,urban,1.25,immobile,0.75,False,1.0,False,False,0,S,0,0,0,0.0,0.0
9eb28e6b-e6dc-4184-bede-0ff1b2b5ab72,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
75a7d5d5-df3b-436a-99f6-1059ad77b5e4,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b0e4bc6e-3933-4242-9e15-29d0c76c45a8,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
4f355f17-e08a-4e36-b032-c957863747f2,65+,1.25,True,1.25,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
cd073667-86a2-41c9-8b46-977828f69e97,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1e67739a-30b8-47ee-954c-fa0eca81dd9c,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a8b5b09d-44f9-4136-b364-a831ae273aaf,65+,1.25,False,1.0,high,1.25,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
de80fd51-e859-48a4-9dab-b0459f16d221,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9df58414-5cb8-4094-8206-574e2b266b8b,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
16c503dc-af45-48ed-9192-cc8c07c5d725,65+,1.25,True,1.25,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
568cc28a-2db9-449f-b43c-4dbdc8693ad9,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
595f66a7-0c74-46e4-aaa4-8298c65de1c7,65+,1.25,False,1.0,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
6f580506-f34f-4d58-b43e-c04078eecba6,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
89dc74a3-acb5-450a-9524-97be2e5aa1f6,18-49,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
18e9c542-1551-4851-9469-7fda625559e3,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9d20bc57-c4e6-4fe4-84a8-b546e76a6c83,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
d4e19b88-6727-4676-9b26-fe4f69198f58,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f6d31db3-4d86-4453-9a19-288756f6b9ed,0-17,0.75,False,1.0,low,0.75,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d8f7c04c-a483-4df8-ab52-f5fab51e1f79,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
79ce37e2-777c-4e20-8c87-32ed712a0efa,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
043689eb-006c-4a1f-b9b4-51b5d200723b,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
7a58c0de-ad16-4ba3-ba57-501c3f4c99bd,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2ffe05e3-ac92-4cf3-aed8-e8fa7c3a6d0d,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
